term_type,term,n_yes,share_yes,repeat_rate_yes,repeat_rate_no,difference_pp,corr_with_return,p_value,ci_low_pp,ci_high_pp,q_value,significant_fdr_05
project-plus-gift-size,SUBJECT_CATEGORY=Civics & Government x gift_decile=1,676,0.0003134296248488,0.0384615384615384,0.1397212013498396,-10.125966288830115,-0.0051704564109542,1.2769637741471196e-42,-11.576408884405383,-8.675523693254855,1.0113866456588536e-41,True
project-plus-gift-size,SCHOOL_STATE=MI x gift_decile=8,3508,0.0016264957455174,0.2405929304446978,0.1395250771382767,10.10678533064211,0.0117483393916754,1.6282751017323962e-44,8.69152164576418,11.52204901552004,1.3304450356560276e-43,True
project-plus-gift-size,SCHOOL_STATE=MO x gift_decile=8,2644,0.0012258993019236,0.2405446293494705,0.1395656735402527,10.097895580921776,0.0101925385804945,6.224659837684649e-34,8.468038817394316,11.727752344449241,4.1000182910463685e-33,True
project-plus-gift-size,SCHOOL_STATE=FL x gift_decile=8,6618,0.0030684574811385,0.2398005439709882,0.1393813314878944,10.04192124830938,0.0160213824700074,1.9301964656750052e-81,9.012197104252417,11.071645392366348,2.5170541789761938e-80,True
project-plus-gift-size,SUBJECT_CATEGORY=Gym & Fitness x gift_decile=8,1471,0.00068203399135,0.2399728076138681,0.1396210202416076,10.03517873722605,0.0075573654400315,2.055314929272657e-19,7.852233165285705,12.218124309166395,1.0089017390460077e-18,True
project-plus-gift-size,GRADE_LEVEL=Grades 9-12 x gift_decile=1,29276,0.0135739137530693,0.0407501024730154,0.1410509384688565,-10.030083599584108,-0.0334795663063132,0.0,-10.261343215337423,-9.798823983830795,0.0,True
project-plus-gift-size,SUBJECT_CATEGORY=Team Sports x gift_decile=8,1657,0.0007682735035126,0.2395896197948099,0.1396126539178433,9.997696587696652,0.0079906377235946,1.5398505289292648e-21,7.9419816751696235,12.053411500223692,7.951788131390723e-21,True
project-plus-gift-size,SUBJECT_CATEGORY=Gym & Fitness x gift_decile=1,2228,0.0010330195327858,0.0408438061041292,0.1397916786567627,-9.894787255263344,-0.0091691008189914,1.0006239501737064e-122,-10.71796650451481,-9.07160800601189,1.8194443939074013e-121,True
project-plus-gift-size,SUBJECT_CATEGORY=Special Needs x gift_decile=8,10622,0.0049249252590894,0.2380907550367162,0.139202446040886,9.888830899583024,0.0199693141875798,3.889427657378001e-126,9.077525142659443,10.700136656506597,7.384192802463235e-125,True
project-plus-gift-size,SCHOOL_STATE=ID x gift_decile=8,564,0.0002615004562348,0.2375886524822695,0.1396638561927818,9.792479628948769,0.004567331817208,4.663051689359868e-08,6.279612557549477,13.305346700348068,1.3030302447973138e-07,True
